Node,PageRank
51221869,1.2267908603218454e-05
52471621,1.2267908603218454e-05
14731540,1.2267908603218454e-05
32206372,1.2267908603218454e-05
11394409,1.2267908603218454e-05
34820902,1.2267908603218454e-05
38817169,2.2226593398949648e-05
2748940,6.760130725793945e-06
14102452,6.760130725793945e-06
30023098,6.760130725793945e-06
11776147,8.153211990354637e-06
759094,8.847576002024748e-06
49476964,8.847576002024748e-06
12787681,8.847576002024748e-06
15253597,8.847576002024748e-06
16836790,8.847576002024748e-06
29802739,8.847576002024748e-06
35695555,8.847576002024748e-06
43415050,8.847576002024748e-06
24312736,8.847576002024748e-06
38151301,8.847576002024748e-06
13410004,9.043233923387748e-06
21812377,9.043233923387748e-06
24351952,9.043233923387748e-06
49218310,9.043233923387748e-06
51972529,9.043233923387748e-06
17297080,9.043233923387748e-06
1772839,1.7338043869997295e-05
1687639,7.0775621779836154e-06
15677257,7.0775621779836154e-06
34140895,7.0775621779836154e-06
50224540,7.0775621779836154e-06
12580222,9.083695098671939e-06
24993427,9.083695098671939e-06
51302590,9.083695098671939e-06
30526933,9.083695098671939e-06
42644737,9.083695098671939e-06
33706849,9.083695098671939e-06
23161741,9.083695098671939e-06
48767479,4.520190308471273e-06
50848699,4.520190308471273e-06
49123378,2.6686335424526494e-06
4006078,2.0131934410901425e-05
4169863,1.6802500007305314e-05
10142572,9.72991920425488e-06
15569593,9.72991920425488e-06
39994870,9.72991920425488e-06
909001,9.72991920425488e-06
10523623,9.72991920425488e-06
10555933,9.72991920425488e-06
14307700,9.72991920425488e-06
18055432,9.72991920425488e-06
20398582,9.72991920425488e-06
21492958,9.72991920425488e-06
34992535,1.6647601059078677e-05
42233629,9.72991920425488e-06
17684005,9.72991920425488e-06
15197944,2.0131934410901425e-05
4819867,1.1200300748623918e-05
6364603,1.1200300748623918e-05
11454979,1.1200300748623918e-05
23102080,1.1200300748623918e-05
31393030,1.1200300748623918e-05
37545118,1.1200300748623918e-05
43523470,1.1200300748623918e-05
316984,1.1200300748623918e-05
1609642,1.1200300748623918e-05
2852944,1.1200300748623918e-05
3844588,1.1200300748623918e-05
22549150,1.1200300748623918e-05
29441419,1.1200300748623918e-05
45582985,1.1200300748623918e-05
49461007,1.1200300748623918e-05
1336651,1.1200300748623918e-05
15995314,1.1200300748623918e-05
16749364,1.1200300748623918e-05
26912644,1.1200300748623918e-05
45455548,4.1680258909009155e-06
476176,7.5679999565695285e-06
12723178,7.5679999565695285e-06
40937032,7.5679999565695285e-06
6071095,7.5679999565695285e-06
1972777,1.148105625717566e-05
10991902,1.148105625717566e-05
20937148,1.148105625717566e-05
49782247,1.148105625717566e-05
15993250,1.148105625717566e-05
29482588,1.148105625717566e-05
41657452,1.148105625717566e-05
30524755,8.487570510333908e-06
48827809,8.487570510333908e-06
50819692,8.487570510333908e-06
9569464,8.487570510333908e-06
39702310,8.487570510333908e-06
40586317,8.487570510333908e-06
446869,8.133159266630686e-06
5401963,8.133159266630686e-06
40290373,8.133159266630686e-06
50956036,8.133159266630686e-06
10951603,8.133159266630686e-06
11700178,8.133159266630686e-06
28111303,8.133159266630686e-06
19074337,8.133159266630686e-06
586786,1.1631494616237393e-05
1529905,1.1631494616237393e-05
12163423,1.1631494616237393e-05
13206178,1.1631494616237393e-05
16768006,1.1631494616237393e-05
22098292,1.1631494616237393e-05
30316858,1.1631494616237393e-05
35000443,1.1631494616237393e-05
37140409,1.1631494616237393e-05
44385400,1.1631494616237393e-05
3689290,1.1631494616237393e-05
11497690,1.1631494616237393e-05
12493558,1.1631494616237393e-05
13410565,1.1631494616237393e-05
14283820,1.1631494616237393e-05
17049586,1.1631494616237393e-05
23097151,1.1631494616237393e-05
23110522,1.1631494616237393e-05
27413041,1.1631494616237393e-05
28287925,1.1631494616237393e-05
36221077,1.1631494616237393e-05
41400136,1.1631494616237393e-05
41854597,1.1631494616237393e-05
43620445,1.1631494616237393e-05
43754431,1.1631494616237393e-05
49003894,1.1631494616237393e-05
51846268,1.1631494616237393e-05
12149893,1.1631494616237393e-05
20273416,1.1631494616237393e-05
12469297,1.1631494616237393e-05
1281874,1.1631494616237393e-05
24773440,1.1631494616237393e-05
26685100,1.1631494616237393e-05
6438304,1.180690262811878e-05
9606778,1.180690262811878e-05
9941476,1.180690262811878e-05
9962557,1.180690262811878e-05
11040037,1.180690262811878e-05
11359009,1.180690262811878e-05
28229884,1.180690262811878e-05
30310000,1.180690262811878e-05
30876562,1.180690262811878e-05
34312156,1.180690262811878e-05
34315882,1.180690262811878e-05
35070559,1.180690262811878e-05
42641713,1.180690262811878e-05
47016022,1.180690262811878e-05
47651104,1.180690262811878e-05
1225420,1.180690262811878e-05
1871146,1.180690262811878e-05
2789866,1.180690262811878e-05
6023947,1.180690262811878e-05
12421549,1.2953000042217485e-05
13132582,1.180690262811878e-05
24989080,1.180690262811878e-05
27256711,1.180690262811878e-05
36611326,1.180690262811878e-05
38794966,1.180690262811878e-05
41748889,1.180690262811878e-05
42327433,1.180690262811878e-05
41724352,1.180690262811878e-05
6077989,1.180690262811878e-05
50498047,1.180690262811878e-05
11497429,1.180690262811878e-05
37155364,1.4072277557977268e-05
14331304,4.642518737787233e-06
37782511,4.642518737787233e-06
43879282,4.642518737787233e-06
34430416,4.642518737787233e-06
2397979,4.642518737787233e-06
31302832,3.170504330957267e-06
3427114,4.723057007903928e-06
5725996,3.170504330957267e-06
28799755,4.723057007903928e-06
38488384,3.170504330957267e-06
51019597,3.170504330957267e-06
2224189,8.383812938537822e-06
4752118,8.383812938537822e-06
10445647,8.383812938537822e-06
11535796,8.383812938537822e-06
13285648,8.383812938537822e-06
15220180,8.383812938537822e-06
20001790,8.383812938537822e-06
49315630,8.383812938537822e-06
2231548,8.383812938537822e-06
15335419,8.383812938537822e-06
17566342,8.383812938537822e-06
18302017,8.383812938537822e-06
17110477,8.383812938537822e-06
753802,1.3006061295159964e-05
10859860,1.3006061295159964e-05
12171388,1.3006061295159964e-05
13034500,1.3006061295159964e-05
14891860,1.3006061295159964e-05
15995938,1.3006061295159964e-05
27479770,1.3006061295159964e-05
32999785,1.3006061295159964e-05
35248489,1.3006061295159964e-05
36274342,1.460222931370991e-05
37198675,1.3006061295159964e-05
41545981,1.3006061295159964e-05
44063137,1.3006061295159964e-05
44735341,1.3006061295159964e-05
52118683,1.3006061295159964e-05
8572714,1.3006061295159964e-05
10534894,1.3006061295159964e-05
15404422,1.3006061295159964e-05
17497585,1.3006061295159964e-05
19894420,1.3006061295159964e-05
20184943,1.3006061295159964e-05
21892093,2.933229796530384e-05
23364187,1.3006061295159964e-05
24448903,1.3006061295159964e-05
33323179,1.3006061295159964e-05
34791931,1.3006061295159964e-05
38374243,1.7747207893257288e-05
40491358,1.3006061295159964e-05
44327389,1.3006061295159964e-05
21150889,4.729759235467088e-06
2024167,1.148105625717566e-05
24146827,1.148105625717566e-05
18527563,1.148105625717566e-05
1308880,1.2301246304115676e-05
27832192,1.2301246304115676e-05
52010236,1.2301246304115676e-05
10753711,1.2301246304115676e-05
11842747,1.2301246304115676e-05
50750758,1.2301246304115676e-05
52676710,1.2301246304115676e-05
2648743,1.2301246304115676e-05
1704739,1.148105625717566e-05
28346941,1.148105625717566e-05
24799852,1.148105625717566e-05
44006803,1.148105625717566e-05
46363687,1.148105625717566e-05
5384476,1.148105625717566e-05
581257,1.148105625717566e-05
42367792,1.148105625717566e-05
2720122,4.209357858069596e-06
8338489,4.209357858069596e-06
11296456,4.209357858069596e-06
15549820,4.209357858069596e-06
10784806,4.209357858069596e-06
2273443,1.1293541185443942e-05
2757667,2.074484098736094e-05
15929260,1.1293541185443942e-05
170311,1.1293541185443942e-05
666778,1.1293541185443942e-05
728200,1.1293541185443942e-05
16055587,1.1293541185443942e-05
28293244,1.1293541185443942e-05
38461105,1.1293541185443942e-05
481885,1.1293541185443942e-05
28586302,1.1293541185443942e-05
3244969,1.1604521138708948e-05
7508845,1.1604521138708948e-05
15384007,1.1604521138708948e-05
15704731,1.1604521138708948e-05
17922844,1.1604521138708948e-05
18564412,1.1604521138708948e-05
22501945,1.1604521138708948e-05
38672998,1.1604521138708948e-05
44524309,1.1604521138708948e-05
45223858,1.1604521138708948e-05
50665510,1.1604521138708948e-05
52962700,1.1604521138708948e-05
9867139,1.1604521138708948e-05
12387907,1.1604521138708948e-05
27000280,1.1604521138708948e-05
29187103,1.1604521138708948e-05
29436295,1.1604521138708948e-05
37429075,1.1604521138708948e-05
51010573,1.1604521138708948e-05
23972824,1.1604521138708948e-05
1287610,1.1604521138708948e-05
24668995,1.1604521138708948e-05
13831087,1.1604521138708948e-05
49848745,1.1604521138708948e-05
8959231,1.1951441730098478e-05
14184361,1.1951441730098478e-05
15338263,1.1951441730098478e-05
17480044,1.1951441730098478e-05
25602715,1.1951441730098478e-05
40545136,1.1951441730098478e-05
43957738,1.1951441730098478e-05
45007765,1.1951441730098478e-05
7508896,1.1951441730098478e-05
7797190,1.1951441730098478e-05
15762301,1.1951441730098478e-05
28647964,1.1951441730098478e-05
44643613,1.1951441730098478e-05
44767879,1.1951441730098478e-05
46547776,1.557693012091442e-05
47590300,1.1951441730098478e-05
47825803,1.1951441730098478e-05
47965531,1.1951441730098478e-05
50488027,1.1951441730098478e-05
14698042,1.1951441730098478e-05
15182017,1.1951441730098478e-05
12378820,7.303374171414985e-06
28447891,7.303374171414985e-06
29807977,7.303374171414985e-06
46247557,7.303374171414985e-06
49762909,7.303374171414985e-06
52566031,7.303374171414985e-06
14939815,7.303374171414985e-06
22449544,7.303374171414985e-06
30841519,7.303374171414985e-06
25980418,7.303374171414985e-06
37633495,9.975868042442095e-06
48115513,9.975868042442095e-06
12379699,9.975868042442095e-06
33810406,9.975868042442095e-06
33938968,9.975868042442095e-06
45881947,9.975868042442095e-06
48787693,9.975868042442095e-06
25911268,9.975868042442095e-06
21943555,1.1481056257175661e-05
40467529,1.1481056257175661e-05
1066882,1.1481056257175661e-05
12083425,1.277761023093313e-05
12916243,1.277761023093313e-05
13610374,1.277761023093313e-05
19128232,1.277761023093313e-05
27675646,1.277761023093313e-05
38706544,1.277761023093313e-05
45341257,1.277761023093313e-05
46647601,1.277761023093313e-05
998887,1.277761023093313e-05
4362265,1.277761023093313e-05
4920964,1.277761023093313e-05
6181960,1.277761023093313e-05
16098538,1.277761023093313e-05
20833642,1.277761023093313e-05
31383889,1.277761023093313e-05
38896888,1.277761023093313e-05
47344429,1.277761023093313e-05
6789760,1.277761023093313e-05
2820154,1.277761023093313e-05
21956125,1.2691710007627396e-05
10968877,3.7287219670173258e-06
26754880,3.7287219670173258e-06
1432447,1.565159784178658e-05
12832561,1.565159784178658e-05
17311666,1.565159784178658e-05
19196881,1.565159784178658e-05
22144357,1.9893054378557942e-05
36012148,1.565159784178658e-05
21502948,2.609004798815818e-05
22782034,1.565159784178658e-05
27996565,2.9028147855754628e-05
47966737,1.565159784178658e-05
52816030,1.565159784178658e-05
15032944,1.565159784178658e-05
16010695,2.3307373103169466e-05
10035316,1.565159784178658e-05
2038273,5.264915985226978e-06
24173452,5.264915985226978e-06
41524402,5.264915985226978e-06
42623056,9.278194479826622e-06
45089431,7.4972394995098505e-06
47372605,9.278194479826622e-06
243403,1.818789007196721e-05
10907953,7.4972394995098505e-06
13493071,5.264915985226978e-06
13760119,7.4972394995098505e-06
19565980,7.4972394995098505e-06
42394561,9.278194479826622e-06
44030587,9.278194479826622e-06
46500520,9.278194479826622e-06
47531959,9.278194479826622e-06
52873489,9.278194479826622e-06
41399947,7.4972394995098505e-06
11081800,1.4837469917124407e-05
47743255,5.822319723859392e-06
39167287,5.822319723859392e-06
45906031,5.822319723859392e-06
18749548,1.148105625717566e-05
18166435,1.148105625717566e-05
21942358,1.148105625717566e-05
45556978,1.148105625717566e-05
13528729,1.0884732462204126e-05
18755101,1.0884732462204126e-05
24476830,1.0884732462204126e-05
27245041,1.0884732462204126e-05
38320678,1.0884732462204126e-05
47914576,1.0884732462204126e-05
49052173,1.0884732462204126e-05
51749470,1.0884732462204126e-05
53035876,1.0884732462204126e-05
26813422,1.0884732462204126e-05
35489710,1.0884732462204126e-05
37140085,1.0884732462204126e-05
37752370,1.0884732462204126e-05
38752240,1.0884732462204126e-05
43111354,1.0884732462204126e-05
43930627,1.0884732462204126e-05
46888195,1.0884732462204126e-05
48705448,1.0884732462204126e-05
51847567,1.0884732462204126e-05
52246072,1.0884732462204126e-05
52607566,1.0884732462204126e-05
52862683,1.0884732462204126e-05
28746679,1.0884732462204126e-05
13757074,1.197817415686317e-05
21476959,3.915685169067819e-06
28951246,1.25349975641381e-05
40589728,1.25349975641381e-05
15986062,1.25349975641381e-05
12895900,1.148105625717566e-05
16992142,1.148105625717566e-05
47393545,1.148105625717566e-05
45870442,1.148105625717566e-05
1525393,9.75598547698664e-06
43866727,9.75598547698664e-06
31108186,9.75598547698664e-06
47087551,9.75598547698664e-06
25290490,9.75598547698664e-06
13987135,1.262033922861084e-05
14035069,1.262033922861084e-05
16857787,1.262033922861084e-05
45702376,1.262033922861084e-05
13456891,1.262033922861084e-05
14923150,1.262033922861084e-05
16440517,1.262033922861084e-05
37819054,1.262033922861084e-05
46458481,1.262033922861084e-05
52203175,1.262033922861084e-05
12802987,1.262033922861084e-05
6793219,1.262033922861084e-05
16483915,1.262033922861084e-05
11944687,1.1722865895152311e-05
12046396,1.1722865895152311e-05
24463954,1.1722865895152311e-05
35875867,1.1722865895152311e-05
37204264,1.1722865895152311e-05
15266014,1.1722865895152311e-05
16076137,1.1722865895152311e-05
18378058,1.1722865895152311e-05
26514865,1.1722865895152311e-05
32262259,1.1722865895152311e-05
32865508,1.473731712533434e-06
16230997,1.0562686788509267e-05
30205849,1.0562686788509267e-05
33830371,1.0562686788509267e-05
34846816,1.0562686788509267e-05
50053813,1.3827324737649987e-05
52833781,1.0562686788509267e-05
612583,1.0562686788509267e-05
12388456,1.0562686788509267e-05
26574967,1.0562686788509267e-05
36911272,1.0562686788509267e-05
51707734,1.0562686788509267e-05
52821724,1.0562686788509267e-05
36388984,1.0562686788509267e-05
44160241,1.0562686788509267e-05
27809182,1.0562686788509267e-05
43732768,1.0562686788509267e-05
42964276,1.054341472414433e-05
49502260,1.054341472414433e-05
52509208,1.054341472414433e-05
52982908,1.0543414724144328e-05
53015071,1.054341472414433e-05
6196813,1.054341472414433e-05
10466917,1.054341472414433e-05
12145084,1.0543414724144328e-05
12444172,1.054341472414433e-05
22147285,1.054341472414433e-05
32464762,1.054341472414433e-05
33132448,1.054341472414433e-05
39091654,2.2292456384403206e-05
42200317,1.054341472414433e-05
50236786,1.054341472414433e-05
52240918,1.054341472414433e-05
33361222,1.054341472414433e-05
49037842,1.054341472414433e-05
34740442,1.054341472414433e-05
27827911,1.0543414724144328e-05
19944310,1.054341472414433e-05
30776593,1.054341472414433e-05
10926328,7.57028710141997e-06
16939903,7.57028710141997e-06
27843868,7.57028710141997e-06
50264338,7.57028710141997e-06
14486542,7.57028710141997e-06
41341861,7.57028710141997e-06
44992591,7.57028710141997e-06
45229267,7.57028710141997e-06
52646233,7.57028710141997e-06
586819,1.09034631262157e-05
600526,1.09034631262157e-05
17987761,1.09034631262157e-05
21903733,1.09034631262157e-05
24618682,1.09034631262157e-05
28077868,1.09034631262157e-05
28336603,1.09034631262157e-05
31515289,1.09034631262157e-05
41738908,1.09034631262157e-05
52752994,1.09034631262157e-05
10744129,1.09034631262157e-05
20592325,1.09034631262157e-05
21596968,1.09034631262157e-05
21607735,1.09034631262157e-05
21925183,1.09034631262157e-05
34020973,1.09034631262157e-05
42892453,1.09034631262157e-05
44384635,1.09034631262157e-05
44843749,1.09034631262157e-05
48816397,1.09034631262157e-05
52963426,1.09034631262157e-05
52628848,1.09034631262157e-05
44476561,1.09034631262157e-05
31634986,1.09034631262157e-05
13110232,1.2859731913173753e-05
13932922,1.2859731913173753e-05
13988938,1.2859731913173753e-05
15480892,1.2859731913173753e-05
15734434,1.2859731913173753e-05
19679260,1.2859731913173753e-05
24311917,1.2859731913173753e-05
24419878,1.2859731913173753e-05
26196400,1.2859731913173753e-05
27161599,1.2859731913173753e-05
28761100,1.2859731913173753e-05
28888063,1.2859731913173753e-05
30734497,1.2859731913173753e-05
32011603,1.2859731913173753e-05
32752330,1.2859731913173753e-05
32843011,1.2859731913173753e-05
34174681,1.4047846197675462e-05
35835754,1.2859731913173753e-05
36832471,2.0696601549455962e-05
41455492,1.2859731913173753e-05
42847990,1.2859731913173753e-05
43885072,1.2859731913173753e-05
44562307,1.2859731913173753e-05
46581628,1.2859731913173753e-05
46981942,1.2859731913173753e-05
47460460,1.2859731913173753e-05
48772795,1.2859731913173753e-05
49793017,1.2859731913173753e-05
50772085,1.2859731913173753e-05
51835078,1.2859731913173753e-05
52696729,1.2859731913173753e-05
52801171,1.2859731913173753e-05
11429512,1.2859731913173753e-05
16859233,1.2859731913173753e-05
18593773,1.2859731913173753e-05
19141891,1.2859731913173753e-05
19696174,1.2859731913173753e-05
21900799,1.2859731913173753e-05
31867306,1.2859731913173753e-05
33783193,1.2859731913173753e-05
41864077,1.2859731913173753e-05
43657066,1.2859731913173753e-05
44963044,1.2859731913173753e-05
48732763,1.2859731913173753e-05
51403507,1.2859731913173753e-05
53075965,1.2859731913173753e-05
40421587,1.2859731913173753e-05
49941976,1.2859731913173753e-05
49436365,1.2859731913173753e-05
33206296,1.2859731913173753e-05
49875439,1.2859731913173753e-05
36358186,1.2859731913173753e-05
16696714,1.2859731913173753e-05
50910877,1.2859731913173753e-05
14570626,1.2859731913173753e-05
25623094,1.2859731913173753e-05
15439231,1.0644266755992565e-05
21435148,1.0644266755992565e-05
41487274,1.0644266755992565e-05
47487226,1.0644266755992565e-05
48562003,1.0644266755992565e-05
14200765,1.0644266755992565e-05
16727896,1.0644266755992565e-05
22307902,1.0644266755992565e-05
26072395,1.0644266755992565e-05
32379658,1.0644266755992565e-05
45576727,1.0644266755992565e-05
51789163,1.0644266755992565e-05
52062253,1.7828654685004142e-05
20009809,1.0644266755992565e-05
18208348,1.0644266755992565e-05
37579117,1.0644266755992565e-05
25120717,1.0644266755992565e-05
41806276,2.0596283180200772e-05
10853026,9.385620464662656e-06
14648179,9.385620464662656e-06
20396638,9.385620464662656e-06
33223690,9.385620464662656e-06
41422819,2.0421799149524726e-05
47207968,9.385620464662656e-06
44706079,9.385620464662656e-06
36174856,1.148105625717566e-05
4750669,1.148105625717566e-05
37388491,1.148105625717566e-05
44775256,1.148105625717566e-05
2738065,1.2158028430855219e-05
6919873,1.2158028430855219e-05
9916513,1.2158028430855219e-05
10676014,1.2158028430855219e-05
10908208,1.2158028430855219e-05
10997005,1.2158028430855219e-05
11931907,1.2158028430855219e-05
12113119,1.2158028430855219e-05
12652117,1.2158028430855219e-05
13497808,1.2158028430855219e-05
14292274,1.2158028430855219e-05
14456062,1.2158028430855219e-05
15252268,1.2158028430855219e-05
15341632,1.2158028430855219e-05
15806581,1.2158028430855219e-05
17483509,1.2158028430855219e-05
17525281,1.2158028430855219e-05
18010939,1.2158028430855219e-05
18418966,1.2158028430855219e-05
18757369,1.2158028430855219e-05
19290643,1.2158028430855219e-05
19399555,1.2158028430855219e-05
20505157,1.2158028430855219e-05
21155842,1.2158028430855219e-05
24248437,1.2158028430855219e-05
24797860,1.2158028430855219e-05
25884667,1.2158028430855219e-05
26182579,1.2158028430855219e-05
27086065,1.2158028430855219e-05
27644512,1.2158028430855219e-05
28928587,1.2158028430855219e-05
29365987,1.2158028430855219e-05
31403797,1.2158028430855219e-05
34070773,1.2158028430855219e-05
34486081,1.2158028430855219e-05
37175839,1.2158028430855219e-05
38431138,1.4089129342246007e-05
38514043,1.2158028430855219e-05
38625961,1.2158028430855219e-05
39422833,1.2158028430855219e-05
40782460,1.2158028430855219e-05
41313946,1.2158028430855219e-05
41773813,1.2158028430855219e-05
43132489,1.2158028430855219e-05
45018820,1.2158028430855219e-05
45856576,1.2158028430855219e-05
46012462,1.2158028430855219e-05
46918138,1.2158028430855219e-05
49145017,1.2158028430855219e-05
49558006,1.2158028430855219e-05
49567648,1.2158028430855219e-05
49973818,1.2158028430855219e-05
50168803,1.2158028430855219e-05
50517970,1.2158028430855219e-05
50547616,1.2158028430855219e-05
51761323,1.2158028430855219e-05
649609,1.2158028430855219e-05
739168,1.2158028430855219e-05
2791816,1.2158028430855219e-05
10222723,1.2158028430855219e-05
11242108,1.2158028430855219e-05
11751748,1.2158028430855219e-05
11869630,1.2158028430855219e-05
12319606,1.2158028430855219e-05
13296508,1.2158028430855219e-05
13351084,1.2158028430855219e-05
14198500,1.2158028430855219e-05
14300320,1.2158028430855219e-05
14392492,1.2158028430855219e-05
14661544,1.2158028430855219e-05
14968048,1.2158028430855219e-05
15194341,1.2158028430855219e-05
17061112,1.2158028430855219e-05
17062906,1.2158028430855219e-05
17110333,1.2158028430855219e-05
18750265,1.2158028430855219e-05
19526860,1.2158028430855219e-05
22057864,1.2158028430855219e-05
22691698,1.2158028430855219e-05
24150289,1.2158028430855219e-05
25656496,1.2158028430855219e-05
25683730,1.2158028430855219e-05
26016637,1.2158028430855219e-05
28012837,1.2158028430855219e-05
28098496,1.2158028430855219e-05
28660273,1.2158028430855219e-05
28951285,1.2158028430855219e-05
29925592,1.2158028430855219e-05
30882532,1.2158028430855219e-05
31720012,1.2158028430855219e-05
31787077,1.2158028430855219e-05
31807105,1.2158028430855219e-05
32518831,1.2158028430855219e-05
32742484,1.2158028430855219e-05
32892829,1.2158028430855219e-05
33369946,1.2158028430855219e-05
34617109,1.2158028430855219e-05
35044864,1.3343031247254471e-05
35599252,1.2158028430855219e-05
39634162,1.2158028430855219e-05
40968091,1.2158028430855219e-05
43976395,1.2158028430855219e-05
44595307,1.2158028430855219e-05
44757253,1.2158028430855219e-05
45289666,1.2158028430855219e-05
45679825,1.2158028430855219e-05
45856045,1.2158028430855219e-05
47136556,1.2158028430855219e-05
47640163,1.2158028430855219e-05
47843365,1.2158028430855219e-05
48266164,1.2158028430855219e-05
49297258,1.2158028430855219e-05
49440580,1.2158028430855219e-05
49772446,1.2158028430855219e-05
50935711,1.2158028430855219e-05
50939602,1.2158028430855219e-05
51391753,1.2158028430855219e-05
51820957,1.2158028430855219e-05
51979735,1.2158028430855219e-05
52094614,1.2158028430855219e-05
52653154,1.2158028430855219e-05
53069194,1.2158028430855219e-05
23383471,1.2158028430855219e-05
51222088,1.2158028430855219e-05
46991110,1.2158028430855219e-05
22329691,1.2158028430855219e-05
24787000,1.2158028430855219e-05
46447789,1.2158028430855219e-05
50808418,1.2158028430855219e-05
14795854,1.2158028430855219e-05
48388105,1.2158028430855219e-05
37666267,1.2158028430855219e-05
38160175,1.2158028430855219e-05
24862054,1.2158028430855219e-05
34993336,1.2158028430855219e-05
5656873,1.2158028430855219e-05
9713314,1.2158028430855219e-05
13328854,1.2158028430855219e-05
41645296,1.2158028430855219e-05
6045820,1.2158028430855219e-05
49172176,1.2158028430855219e-05
18512314,1.2158028430855219e-05
18112699,1.2158028430855219e-05
15044536,1.2158028430855219e-05
1588468,1.0095688073702455e-05
2087083,1.0095688073702455e-05
21838603,1.0095688073702455e-05
27867220,1.0095688073702455e-05
42683416,1.0095688073702455e-05
14066635,1.0095688073702455e-05
32809054,1.0095688073702455e-05
50963101,1.0095688073702455e-05
288664,1.0095688073702455e-05
7555789,1.0095688073702455e-05
7582456,1.2188486415755506e-05
11379061,1.2188486415755506e-05
14855869,1.2188486415755506e-05
14899975,1.2188486415755506e-05
17221201,1.2188486415755506e-05
18540079,1.2188486415755506e-05
22082860,1.2188486415755506e-05
23738224,1.2188486415755506e-05
27873532,1.2188486415755506e-05
28655317,1.2188486415755506e-05
32555137,1.2188486415755506e-05
34613152,1.2188486415755506e-05
34937617,1.2188486415755506e-05
35818114,1.2188486415755506e-05
39838615,1.2188486415755506e-05
41934787,1.2188486415755506e-05
42000577,1.2188486415755506e-05
48202282,1.2188486415755506e-05
48916036,1.2188486415755506e-05
49126024,1.2188486415755506e-05
50032906,1.6150767041987455e-05
51253810,1.2188486415755506e-05
51483151,1.2188486415755506e-05
52332850,1.2188486415755506e-05
52665223,1.2188486415755506e-05
2482666,1.2188486415755506e-05
12408388,1.2188486415755506e-05
21698785,1.2188486415755506e-05
26351074,1.2188486415755506e-05
29802913,1.2188486415755506e-05
33230614,1.2188486415755506e-05
33830077,1.2188486415755506e-05
35183596,1.2188486415755506e-05
36735262,1.2188486415755506e-05
38105803,1.2188486415755506e-05
43431616,1.2188486415755506e-05
45144196,1.2188486415755506e-05
49397788,1.2188486415755506e-05
49694533,1.2188486415755506e-05
51207664,1.2188486415755506e-05
51500635,1.2188486415755506e-05
52322716,1.2188486415755506e-05
52444861,1.2188486415755506e-05
14382124,1.2188486415755506e-05
15624643,1.2188486415755506e-05
14883223,1.2188486415755506e-05
34303252,1.2188486415755506e-05
45404221,1.2188486415755506e-05
50986390,1.2188486415755506e-05
25171708,1.2188486415755506e-05
13217272,1.2188486415755506e-05
13798918,1.2188486415755506e-05
23935177,1.2188486415755506e-05
42251491,1.2188486415755506e-05
49218049,1.2188486415755506e-05
11852227,6.229369032941406e-06
13519804,6.229369032941406e-06
17573395,6.229369032941406e-06
11845510,1.0843079670470365e-05
12648913,1.0843079670470365e-05
15070522,1.0843079670470365e-05
24494950,1.0843079670470365e-05
28034017,1.0843079670470365e-05
16445287,1.0843079670470365e-05
27024103,1.0843079670470365e-05
30600178,1.0843079670470365e-05
37493629,1.0843079670470365e-05
50796826,1.0843079670470365e-05
22588387,1.0843079670470365e-05
1657537,1.1946089724237089e-05
14098897,1.1946089724237089e-05
20728279,1.1946089724237089e-05
44147782,1.1946089724237089e-05
959212,1.1946089724237089e-05
10222363,1.1946089724237089e-05
26563984,1.1946089724237089e-05
35140213,1.1946089724237089e-05
7917091,1.1946089724237089e-05
36455800,6.804803413380802e-06
40370089,6.804803413380802e-06
13162582,6.804803413380802e-06
20589724,1.81933937197732e-05
1425052,1.148105625717566e-05
2044513,1.148105625717566e-05
7191556,1.148105625717566e-05
40483276,1.148105625717566e-05
20087056,1.148105625717566e-05
21891067,1.148105625717566e-05
39610861,1.148105625717566e-05
40770565,1.148105625717566e-05
48821560,1.148105625717566e-05
50552806,1.148105625717566e-05
10584478,1.148105625717566e-05
475828,1.209474300588883e-05
31520530,1.209474300588883e-05
13737985,1.209474300588883e-05
53000542,1.4012514095617502e-05
48973306,1.209474300588883e-05
9300043,1.209474300588883e-05
27179446,1.148105625717566e-05
43841932,1.148105625717566e-05
995539,1.022142247106892e-05
8845315,1.022142247106892e-05
15766675,1.022142247106892e-05
30041500,1.022142247106892e-05
14284879,1.022142247106892e-05
14875825,1.022142247106892e-05
32128063,1.022142247106892e-05
51283678,1.022142247106892e-05
27816226,1.022142247106892e-05
21942601,1.148105625717566e-05
14684164,1.2357204601814908e-05
22057909,1.2357204601814908e-05
31009795,1.2357204601814908e-05
2691643,1.9039882146910886e-05
3143710,1.2357204601814908e-05
12842740,1.2357204601814908e-05
729451,1.2357204601814908e-05
2168104,1.0297593232948479e-05
13106719,1.0297593232948479e-05
10280842,1.0297593232948479e-05
15862978,1.0297593232948479e-05
17005660,1.0297593232948479e-05
37827691,1.0297593232948479e-05
51392380,1.0297593232948479e-05
9019147,1.01957278335075e-05
15799150,1.01957278335075e-05
25926013,1.01957278335075e-05
1888384,1.01957278335075e-05
16849276,1.01957278335075e-05
47692345,1.01957278335075e-05
141223,1.01957278335075e-05
14021086,1.01957278335075e-05
21279655,1.148105625717566e-05
6239596,1.170827676225067e-05
8866615,1.170827676225067e-05
12020122,1.170827676225067e-05
16777948,1.170827676225067e-05
17831596,1.170827676225067e-05
20961700,1.170827676225067e-05
26232931,1.170827676225067e-05
26427910,1.170827676225067e-05
